birthyear,race,lottery,earnings,earnings.n,year,age,drafted,served
52,2,29,3456.485486,78,70,18,0,0
52,2,30,4899.976977,84,70,18,0,0
52,2,31,4025.987988,78,70,18,0,0
52,2,32,3856.828829,79,70,18,0,0
52,2,33,4059.81982,62,70,18,0,0
52,2,34,3856.828829,80,70,18,0,0
52,2,35,3371.905906,64,70,18,0,0
52,2,36,3236.578579,68,70,18,0,1
52,2,37,4775.926927,71,70,18,0,0
52,2,38,3146.360361,71,70,18,0,0
52,2,39,5029.665666,61,70,18,0,0
52,2,40,5012.74975,90,70,18,0,1
52,2,41,3862.467468,78,70,18,0,0
52,2,42,3597.451452,81,70,18,0,0
52,2,43,3772.249249,61,70,18,0,0
52,2,44,5210.102102,86,70,18,0,1
52,2,45,3371.905906,87,70,18,0,0
52,2,46,4775.926927,98,70,18,0,0
52,2,47,3574.896897,83,70,18,0,0
52,2,48,4172.592593,66,70,18,0,0
52,2,49,2847.512513,80,70,18,0,0
52,2,50,3834.274275,87,70,18,0,0
52,2,51,3383.183183,89,70,18,0,0
52,2,52,2565.580581,69,70,18,0,0
52,2,53,4860.506507,86,70,18,0,0
52,2,54,4668.792793,77,70,18,0,0
52,2,55,5497.672673,70,70,18,0,0
52,2,56,4054.181181,80,70,18,0,0
52,2,57,4110.567568,76,70,18,0,0
52,2,58,4719.540541,83,70,18,0,0
52,2,59,4911.254255,70,70,18,0,0
52,2,60,3591.812813,59,70,18,0,1
52,2,61,3456.485486,82,70,18,0,0
52,2,62,5069.136136,73,70,18,0,0
52,2,63,3383.183183,70,70,18,0,0
52,2,64,3524.149149,69,70,18,0,0
52,2,65,4567.297298,74,70,18,0,0
52,2,66,5813.436437,76,70,18,0,0
52,2,67,3586.174174,79,70,18,0,1
52,2,68,4104.928929,78,70,18,0,0
52,2,69,5401.815816,72,70,18,0,0
52,2,70,4488.356357,86,70,18,0,0
52,2,71,4945.086086,75,70,18,0,1
52,2,72,4291.004004,68,70,18,0,0
52,2,73,3225.301302,101,70,18,0,0
50,1,1,10541.75714,192,69,19,1,0
50,1,2,10273.51905,237,69,19,1,0
50,1,3,10386.17905,229,69,19,1,0
50,1,4,9801.42,246,69,19,1,1
50,1,5,11920.50095,214,69,19,1,0
50,1,6,9463.44,208,69,19,1,0
50,1,7,10681.24095,178,69,19,1,1
50,1,8,10928.02,218,69,19,1,1
50,1,9,9441.980953,226,69,19,1,0
50,1,10,9549.276191,243,69,19,1,0
50,1,11,10214.50667,232,69,19,1,0
50,1,12,10300.34286,211,69,19,1,1
50,1,13,10128.67048,242,69,19,1,1
50,1,14,11126.51619,212,69,19,1,1
50,1,15,10085.75238,211,69,19,1,0
50,1,16,8744.561905,207,69,19,1,1
50,1,17,10010.64571,209,69,19,1,0
50,1,18,10520.2981,220,69,19,1,1
50,1,19,9640.477143,223,69,19,1,1
50,1,20,9892.620953,225,69,19,1,1
50,1,21,11131.88095,227,69,19,1,0
50,1,22,10026.74,246,69,19,1,0
50,1,23,9779.960953,262,69,19,1,1
50,1,24,9415.157143,233,69,19,1,0
50,1,25,11153.34,221,69,19,1,1
50,1,26,9458.075239,216,69,19,1,0
50,1,27,9822.879048,230,69,19,1,0
50,1,28,10520.2981,191,69,19,1,1
50,1,29,10863.64286,233,69,19,1,1
50,1,30,10638.32286,200,69,19,1,1
50,1,31,11158.70476,240,69,19,1,1
50,1,32,10026.74,230,69,19,1,1
50,1,33,9881.891429,218,69,19,1,0
50,1,34,10225.23619,221,69,19,1,0
50,1,35,9688.76,224,69,19,1,0
50,1,36,11164.06952,238,69,19,1,0
50,1,37,9082.541905,211,69,19,1,0
50,1,38,11850.75905,232,69,19,1,0
50,1,39,9983.821905,240,69,19,1,1
50,1,40,10235.96571,216,69,19,0,0
50,1,41,11292.82381,216,69,19,0,0
50,1,42,9635.112381,209,69,19,0,0
50,1,43,11287.45905,241,69,19,0,0
50,1,44,9404.427619,208,69,19,0,0
50,1,45,10085.75238,242,69,19,0,1
50,1,46,9350.78,209,69,19,0,1
50,1,47,10573.94571,220,69,19,0,0
50,1,48,10182.3181,215,69,19,0,0
50,1,49,10273.51905,215,69,19,0,1
50,1,50,10445.19143,244,69,19,0,0
50,1,51,9549.276191,205,69,19,0,1
50,1,52,10348.62571,213,69,19,0,0
50,1,53,10890.46667,221,69,19,0,0
50,1,54,9753.137143,218,69,19,0,0
50,1,55,9742.407619,185,69,19,0,0
50,1,56,9978.457143,199,69,19,0,0
50,1,57,9431.251429,203,69,19,0,0
50,1,58,10750.98286,239,69,19,0,0
50,1,59,10734.88857,221,69,19,0,0
50,1,60,11013.85619,206,69,19,0,0
50,1,61,10375.44952,239,69,19,0,0
50,1,62,11035.31524,213,69,19,0,0
50,1,63,8980.611429,222,69,19,0,1
50,1,64,10176.95333,222,69,19,0,1
50,1,65,10461.28571,207,69,19,0,0
50,1,66,8433.405715,228,69,19,0,0
50,1,67,10498.83905,224,69,19,0,0
50,1,68,11775.65238,207,69,19,0,0
50,1,69,9554.640953,201,69,19,0,1
50,1,70,10675.87619,233,69,19,0,0
50,1,71,10150.12952,223,69,19,0,0
50,1,72,9581.464762,244,69,19,0,0
50,1,73,11764.92286,241,69,19,0,0
50,2,1,5842.225715,71,69,19,1,0
50,2,2,5793.942857,66,69,19,1,1
50,2,3,6394.796191,69,69,19,1,0
50,2,4,6169.476191,75,69,19,1,0
50,2,5,7907.659048,98,69,19,1,1
50,2,6,6668.399048,68,69,19,1,1
50,2,7,8057.872381,88,69,19,1,0
50,2,8,7837.917143,79,69,19,1,0
50,2,9,7489.207619,59,69,19,1,0
50,2,10,6866.895238,79,69,19,1,0
50,2,11,5429.139048,80,69,19,1,1
50,2,12,7993.495238,67,69,19,1,1
50,2,13,6196.3,68,69,19,1,1
50,2,14,6260.677143,80,69,19,1,0
50,2,15,6056.816191,82,69,19,1,0
50,2,16,7279.981905,71,69,19,1,0
50,2,17,6110.46381,67,69,19,1,0
50,2,18,5305.749524,64,69,19,1,0
50,2,19,8057.872381,68,69,19,1,0
50,2,20,6539.644762,57,69,19,1,0
50,2,21,6700.587619,86,69,19,1,0
50,2,22,5348.667619,60,69,19,1,0
50,2,23,7033.202857,81,69,19,1,0
50,2,24,6791.788572,76,69,19,1,0
50,2,25,6518.185715,74,69,19,1,0
50,2,26,6545.009524,77,69,19,1,0
50,2,27,7387.277143,70,69,19,1,1
50,2,28,8197.356191,85,69,19,1,0
50,2,29,6185.570476,61,69,19,1,0
50,2,30,5117.982857,55,69,19,1,0
50,2,31,9699.489524,68,69,19,1,1
50,2,32,7135.133334,87,69,19,1,0
50,2,33,6121.193334,73,69,19,1,0
50,2,34,7591.138096,75,69,19,1,0
50,2,35,7086.850477,80,69,19,1,0
50,2,36,8433.405715,75,69,19,1,0
50,2,37,7827.187619,86,69,19,1,0
50,2,38,7596.502857,77,69,19,1,0
50,2,39,7204.875238,79,69,19,1,0
50,2,40,6861.530476,91,69,19,0,1
50,2,41,6373.337143,77,69,19,0,0
50,2,42,8744.561905,75,69,19,0,1
50,2,43,7805.728572,74,69,19,0,0
50,2,44,8830.398096,87,69,19,0,0
50,2,45,6298.230476,81,69,19,0,0
50,2,46,7360.453334,61,69,19,0,0
50,2,47,4989.228572,63,69,19,0,0
50,2,48,7467.748572,64,69,19,0,0
50,2,49,6067.545715,71,69,19,0,0
50,2,50,6598.657143,85,69,19,0,0
50,2,51,6877.624762,77,69,19,0,0
50,2,52,7435.56,71,69,19,0,0
50,2,53,7253.158096,81,69,19,0,0
50,2,54,5965.615238,75,69,19,0,0
50,2,55,5488.151429,70,69,19,0,0
50,2,56,8031.048572,83,69,19,0,0
50,2,57,5391.585715,64,69,19,0,0
50,2,58,8041.778096,91,69,19,0,0
50,2,59,6931.272381,76,69,19,0,0
50,2,60,6190.935238,58,69,19,0,0
50,2,61,5976.344762,94,69,19,0,1
50,2,62,9130.824762,63,69,19,0,0
50,2,63,7832.552381,66,69,19,0,0
50,2,64,6775.694286,81,69,19,0,0
50,2,65,6555.739048,100,69,19,0,0
50,2,66,6394.796191,64,69,19,0,0
50,2,67,7998.86,74,69,19,0,0
50,2,68,6759.6,77,69,19,0,0
50,2,69,7993.495238,67,69,19,0,0
50,2,70,7880.835238,71,69,19,0,0
50,2,71,8996.705715,75,69,19,0,0
50,2,72,7489.207619,81,69,19,0,1
50,2,73,6421.62,85,69,19,0,0
51,1,1,9728.798731,228,70,19,1,1
51,1,2,9764.547597,229,70,19,1,0
51,1,3,10780.83681,221,70,19,1,1
51,1,4,10321.20852,272,70,19,1,0
51,1,5,10995.33001,235,70,19,1,0
51,1,6,9626.659111,244,70,19,1,1
51,1,7,9723.69175,242,70,19,1,0
51,1,8,10142.46419,221,70,19,1,0
51,1,9,9350.88214,270,70,19,1,0
51,1,10,10535.70172,227,70,19,1,0
51,1,11,9590.910245,233,70,19,1,1
51,1,12,11383.46056,198,70,19,1,0
51,1,13,9504.091568,204,70,19,1,0
51,1,14,10219.0689,218,70,19,1,0
51,1,15,8942.323663,235,70,19,1,0
51,1,16,10310.99456,203,70,19,1,1
51,1,17,9922.864007,242,70,19,1,0
51,1,18,9264.063463,228,70,19,1,1
51,1,19,9539.840435,230,70,19,1,0
51,1,20,9473.449683,244,70,19,1,1
51,1,21,10842.12058,207,70,19,1,0
51,1,22,10142.46419,244,70,19,1,0
51,1,23,9049.570263,220,70,19,1,0
51,1,24,10489.73889,231,70,19,1,0
51,1,25,9744.119674,223,70,19,1,1
51,1,26,8656.332729,234,70,19,0,1
51,1,27,9825.831369,234,70,19,0,0
51,1,28,9876.901179,223,70,19,0,0
51,1,29,9979.040798,230,70,19,0,0
51,1,30,11843.08885,219,70,19,0,0
51,1,31,9550.054397,183,70,19,0,0
51,1,32,9984.147779,246,70,19,0,0
51,1,33,9478.556664,220,70,19,0,0
51,1,34,9371.310063,227,70,19,0,0
51,1,35,9376.417044,242,70,19,0,1
51,1,36,10387.59927,207,70,19,0,0
51,1,37,9509.198549,245,70,19,0,0
51,1,38,10198.64098,217,70,19,0,0
51,1,39,9718.584769,274,70,19,0,0
51,1,40,7956.676337,235,70,19,0,0
51,1,41,9958.612874,219,70,19,0,0
51,1,42,9703.263826,229,70,19,0,0
51,1,43,11046.39982,229,70,19,0,0
51,1,44,10239.49683,200,70,19,0,0
51,1,45,10882.97643,237,70,19,0,0
51,1,46,9616.44515,250,70,19,0,0
51,1,47,8753.365367,245,70,19,0,0
51,1,48,9192.56573,227,70,19,0,0
51,1,49,11107.68359,221,70,19,0,0
51,1,50,9754.333636,249,70,19,0,0
51,1,51,9483.663645,179,70,19,0,1
51,1,52,9095.533092,231,70,19,0,0
51,1,53,10515.2738,271,70,19,0,0
51,1,54,11112.79057,216,70,19,0,0
51,1,55,9871.794198,227,70,19,0,0
51,1,56,10423.34814,237,70,19,0,0
51,1,57,9565.37534,240,70,19,0,0
51,1,58,10556.12965,237,70,19,0,0
51,1,59,10995.33001,246,70,19,0,1
51,1,60,10499.95286,231,70,19,0,0
51,1,61,9437.700816,240,70,19,0,0
51,1,62,8829.970082,250,70,19,0,0
51,1,63,10551.02267,254,70,19,0,0
51,1,64,10290.56664,214,70,19,0,0
51,1,65,9999.468722,223,70,19,0,0
51,1,66,9784.975521,244,70,19,0,0
51,1,67,10305.88758,197,70,19,0,0
51,1,68,11102.57661,230,70,19,0,0
51,1,69,10259.92475,245,70,19,0,0
51,1,70,9294.705349,213,70,19,0,0
51,1,71,9805.403445,213,70,19,0,0
51,1,72,9718.584769,234,70,19,0,0
51,1,73,10561.23663,205,70,19,0,0
51,2,1,6685.038078,81,70,19,1,1
51,2,2,7379.587489,69,70,19,1,0
51,2,3,8824.863101,71,70,19,1,0
51,2,4,4586.068903,64,70,19,1,0
51,2,5,5694.283772,73,70,19,1,0
51,2,6,6776.963735,72,70,19,1,1
51,2,7,7124.238441,68,70,19,1,0
51,2,8,6868.889393,67,70,19,1,0
51,2,9,6853.56845,70,70,19,1,0
51,2,10,7721.755213,68,70,19,1,0
51,2,11,6894.424297,74,70,19,1,1
51,2,12,8574.621034,74,70,19,1,0
51,2,13,5816.851315,70,70,19,1,1
51,2,14,5694.283772,58,70,19,1,0
51,2,15,6414.368087,67,70,19,1,1
51,2,16,6598.219402,84,70,19,1,1
51,2,17,5454.255666,80,70,19,1,0
51,2,18,6889.317316,66,70,19,1,0
51,2,19,6291.800544,71,70,19,1,0
51,2,20,5229.548504,68,70,19,1,0
51,2,21,6179.446963,75,70,19,1,0
51,2,22,6848.461469,77,70,19,1,0
51,2,23,6705.466002,75,70,19,1,0
51,2,24,7068.06165,76,70,19,1,1
51,2,25,7777.932004,69,70,19,1,0
51,2,26,5551.288305,75,70,19,0,1
51,2,27,5418.5068,71,70,19,0,0
51,2,28,8212.025385,63,70,19,0,0
51,2,29,8487.802357,65,70,19,0,0
51,2,30,7987.318223,92,70,19,0,0
51,2,31,6572.684497,57,70,19,0,0
51,2,32,7297.875793,74,70,19,0,0
51,2,33,6879.103354,63,70,19,0,0
51,2,34,6792.284678,66,70,19,0,0
51,2,35,7318.303717,78,70,19,0,1
51,2,36,6092.628286,65,70,19,0,1
51,2,37,5178.478694,79,70,19,0,0
51,2,38,5147.836809,63,70,19,0,0
51,2,39,7507.262013,77,70,19,0,0
51,2,40,5106.980961,70,70,19,0,0
51,2,41,6731.000907,70,70,19,0,0
51,2,42,5765.781505,79,70,19,0,0
51,2,43,6419.475068,73,70,19,0,0
51,2,44,4897.594742,59,70,19,0,0
51,2,45,6817.819583,74,70,19,0,0
51,2,46,7650.25748,61,70,19,0,0
51,2,47,8564.407072,72,70,19,0,0
51,2,48,5735.139619,66,70,19,0,0
51,2,49,4902.701723,72,70,19,0,0
51,2,50,6909.74524,78,70,19,0,0
51,2,51,8247.774252,72,70,19,0,0
51,2,52,5347.009066,64,70,19,0,0
51,2,53,6526.721668,89,70,19,0,0
51,2,54,7241.699003,77,70,19,0,0
51,2,55,7808.573889,64,70,19,0,0
51,2,56,6976.135993,71,70,19,0,1
51,2,57,6894.424297,86,70,19,0,1
51,2,58,5903.669991,62,70,19,0,0
51,2,59,7645.150499,74,70,19,0,0
51,2,60,5980.274705,90,70,19,0,0
51,2,61,4647.352675,59,70,19,0,0
51,2,62,4483.929284,87,70,19,0,1
51,2,63,5009.948323,89,70,19,0,0
51,2,64,7251.912965,65,70,19,0,0
51,2,65,5832.172257,70,70,19,0,1
51,2,66,7854.536718,74,70,19,0,0
51,2,67,8135.420671,62,70,19,0,0
51,2,68,6455.223935,87,70,19,0,1
51,2,69,7701.327289,69,70,19,0,0
51,2,70,6230.516772,68,70,19,0,0
51,2,71,4596.282865,76,70,19,0,1
51,2,72,6450.116954,76,70,19,0,0
51,2,73,7762.611061,78,70,19,0,0
52,1,1,9125.898745,257,71,19,1,1
52,1,2,10164.26222,235,71,19,1,1
52,1,3,9398.895716,241,71,19,1,0
52,1,4,9550.01904,239,71,19,1,1
52,1,5,11071.00216,217,71,19,1,1
52,1,6,9481.769797,215,71,19,1,0
52,1,7,9184.398096,266,71,19,1,0
52,1,8,8370.282129,253,71,19,1,0
52,1,9,10032.63868,239,71,19,1,0
52,1,10,8974.775422,237,71,19,1,1
52,1,11,9988.764172,238,71,19,1,0
52,1,12,10061.88836,237,71,19,1,1
52,1,13,8696.903505,247,71,19,1,1
52,1,14,9033.274773,253,71,19,1,0
52,1,15,10486.00865,233,71,19,1,0
52,1,16,8662.778884,247,71,19,1,0
52,1,17,11022.2527,265,71,19,1,0
52,1,18,10715.13111,253,71,19,1,0
52,1,19,8672.528776,248,71,19,1,0
52,1,20,8852.901774,248,71,19,0,0
52,1,21,8984.525314,217,71,19,0,0
52,1,22,10573.75768,211,71,19,0,0
52,1,23,9228.27261,244,71,19,0,0
52,1,24,10222.76158,226,71,19,0,1
52,1,25,8009.536132,244,71,19,0,0
52,1,26,10242.26136,248,71,19,0,0
52,1,27,9969.264388,256,71,19,0,0
52,1,28,9028.399827,241,71,19,0,0
52,1,29,9164.898313,279,71,19,0,0
52,1,30,9871.76547,277,71,19,0,0
52,1,31,9320.896582,244,71,19,0,1
52,1,32,8497.030723,231,71,19,0,1
52,1,33,10880.87927,217,71,19,0,0
52,1,34,9637.768066,262,71,19,0,0
52,1,35,9691.392471,212,71,19,0,0
52,1,36,10037.51363,246,71,19,0,0
52,1,37,10637.13198,210,71,19,0,0
52,1,38,9964.389442,241,71,19,0,0
52,1,39,10412.88447,234,71,19,0,0
52,1,40,11007.62787,248,71,19,0,0
52,1,41,8896.776288,237,71,19,0,0
52,1,42,11460.99784,250,71,19,0,0
52,1,43,9067.399394,247,71,19,0,0
52,1,44,10256.8862,271,71,19,0,0
52,1,45,9618.268282,234,71,19,0,0
52,1,46,9462.270013,315,71,19,0,1
52,1,47,10710.25617,260,71,19,0,0
52,1,48,10291.01082,197,71,19,0,0
52,1,49,9818.141065,228,71,19,0,0
52,1,50,9589.018607,216,71,19,0,0
52,1,51,9823.016011,261,71,19,0,0
52,1,52,8716.403289,241,71,19,0,0
52,1,53,9706.017309,239,71,19,0,0
52,1,54,10759.00563,246,71,19,0,1
52,1,55,10169.13717,185,71,19,0,0
52,1,56,9316.021636,227,71,19,0,0
52,1,57,9754.766768,246,71,19,0,0
52,1,58,8433.656426,256,71,19,0,0
52,1,59,9730.392038,242,71,19,0,0
52,1,60,9033.274773,178,71,19,0,0
52,1,61,9164.898313,245,71,19,0,0
52,1,62,10037.51363,266,71,19,0,0
52,1,63,9554.893986,258,71,19,0,0
52,1,64,9398.895716,246,71,19,0,0
52,1,65,9145.398529,271,71,19,0,0
52,1,66,8955.275639,210,71,19,0,0
52,1,67,9018.649935,291,71,19,0,0
52,1,68,10588.38252,239,71,19,0,0
52,1,69,8901.651233,233,71,19,0,0
52,1,70,10091.13804,245,71,19,0,0
52,1,71,10427.5093,249,71,19,0,1
52,1,72,10359.26006,239,71,19,0,0
52,1,73,8721.278235,257,71,19,0,1
52,2,1,5440.439637,67,71,19,1,0
52,2,2,6303.305063,94,71,19,1,0
52,2,3,5279.566422,73,71,19,1,1
52,2,4,5216.192125,62,71,19,1,0
52,2,5,4416.700995,73,71,19,1,0
52,2,6,5299.066205,70,71,19,1,0
52,2,7,5947.434011,62,71,19,1,1
52,2,8,6235.05582,77,71,19,1,0
52,2,9,4333.826915,69,71,19,1,0
52,2,10,5606.187798,65,71,19,1,0
52,2,11,5269.81653,57,71,19,1,0
52,2,12,6859.048897,70,71,19,1,0
52,2,13,4899.320641,60,71,19,1,0
52,2,14,5806.06058,91,71,19,1,0
52,2,15,4943.195154,80,71,19,1,0
52,2,16,5396.565123,71,71,19,1,1
52,2,17,6210.681091,56,71,19,1,0
52,2,18,5786.560796,76,71,19,1,0
52,2,19,6498.302899,77,71,19,1,0
52,2,20,5869.434877,91,71,19,0,1
52,2,21,5650.062311,80,71,19,0,0
52,2,22,6829.799221,61,71,19,0,0
52,2,23,6551.927304,73,71,19,0,1
52,2,24,6941.922977,84,71,19,0,0
52,2,25,5533.063609,61,71,19,0,0
52,2,26,5104.068369,74,71,19,0,0
52,2,27,6074.182605,78,71,19,0,0
52,2,28,7624.415405,83,71,19,0,0
52,2,29,4840.82129,78,71,19,0,0
52,2,30,5601.312852,84,71,19,0,0
52,2,31,5338.065773,78,71,19,0,0
52,2,32,5547.688447,79,71,19,0,1
52,2,33,4972.444829,62,71,19,0,0
52,2,34,6113.182172,80,71,19,0,0
52,2,35,4426.450887,64,71,19,0,0
52,2,36,5333.190827,68,71,19,0,0
52,2,37,5640.312419,70,71,19,0,0
52,2,38,4402.076158,71,71,19,0,0
52,2,39,7526.916487,61,71,19,0,0
52,2,40,6727.425357,90,71,19,0,0
52,2,41,5065.068802,78,71,19,0,0
52,2,42,5932.809174,81,71,19,0,0
52,2,43,4757.947209,60,71,19,0,0
52,2,44,7175.920381,86,71,19,0,1
52,2,45,4679.948075,87,71,19,0,0
52,2,46,6400.803981,97,71,19,0,0
52,2,47,5576.938122,83,71,19,0,1
52,2,48,5791.435742,66,71,19,0,1
52,2,49,4938.320208,80,71,19,0,0
52,2,50,4889.570749,87,71,19,0,0
52,2,51,5221.067071,89,71,19,0,0
52,2,52,4728.697534,69,71,19,0,0
52,2,53,6717.675465,86,71,19,0,0
52,2,54,5796.310688,77,71,19,0,0
52,2,55,7429.417568,69,71,19,0,0
52,2,56,6079.057551,80,71,19,0,0
52,2,57,6342.30463,76,71,19,0,0
52,2,58,8570.154912,83,71,19,0,0
52,2,59,5786.560796,70,71,19,0,0
52,2,60,5425.814799,59,71,19,0,0
52,2,61,5152.817828,82,71,19,0,0
52,2,62,6586.051926,73,71,19,0,0
52,2,63,5474.564258,70,71,19,0,0
52,2,64,5518.438771,69,71,19,0,0
52,2,65,5069.943747,74,71,19,0,0
52,2,66,8672.528776,76,71,19,0,0
52,2,67,5006.569451,79,71,19,0,0
52,2,68,5040.694072,78,71,19,0,0
52,2,69,7127.170922,72,71,19,0,0
52,2,70,6152.18174,86,71,19,0,0
52,2,71,7731.664215,75,71,19,0,0
52,2,72,5396.565123,68,71,19,0,0
52,2,73,4655.573345,101,71,19,0,0
50,1,1,11995.60762,191,70,20,1,0
50,1,2,11550.33238,237,70,20,1,0
50,1,3,11925.86571,228,70,20,1,0
50,1,4,11432.30762,246,70,20,1,1
50,1,5,12322.8581,213,70,20,1,1
50,1,6,11169.43429,208,70,20,1,0
50,1,7,11459.13143,178,70,20,1,0
50,1,8,12344.31714,218,70,20,1,0
50,1,9,10745.6181,226,70,20,1,0
50,1,10,11088.96286,243,70,20,1,0
50,1,11,11899.04191,232,70,20,1,1
50,1,12,12135.09143,211,70,20,1,0
50,1,13,11303.55333,242,70,20,1,0
50,1,14,12097.5381,212,70,20,1,0
50,1,15,11437.67238,211,70,20,1,1
50,1,16,11384.02476,207,70,20,1,0
50,1,17,11802.47619,209,70,20,1,1
50,1,18,11727.36952,220,70,20,1,0
50,1,19,11679.08667,222,70,20,1,0
50,1,20,11351.83619,225,70,20,1,1
50,1,21,13149.03143,227,70,20,1,0
50,1,22,11421.5781,246,70,20,1,0
50,1,23,11432.30762,261,70,20,1,0
50,1,24,10922.65524,233,70,20,1,0
50,1,25,12816.41619,221,70,20,1,1
50,1,26,11791.74667,215,70,20,1,1
50,1,27,11587.88571,230,70,20,1,1
50,1,28,11984.8781,189,70,20,1,0
50,1,29,12360.41143,232,70,20,1,0
50,1,30,13036.37143,200,70,20,1,0
50,1,31,11373.29524,240,70,20,1,0
50,1,32,11748.82857,229,70,20,1,1
50,1,33,11662.99238,218,70,20,1,0
50,1,34,12419.42381,220,70,20,1,0
50,1,35,11480.59048,223,70,20,1,1
50,1,36,13363.62191,237,70,20,1,0
50,1,37,11968.78381,211,70,20,1,1
50,1,38,13529.92952,232,70,20,1,0
50,1,39,12129.72667,240,70,20,1,1
50,1,40,11979.51333,215,70,20,0,0
50,1,41,12784.22762,215,70,20,0,0
50,1,42,10911.92571,208,70,20,0,0
50,1,43,14162.97143,241,70,20,0,0
50,1,44,11684.45143,205,70,20,0,1
50,1,45,11845.39429,242,70,20,0,0
50,1,46,11705.91048,209,70,20,0,0
50,1,47,12671.56762,219,70,20,0,0
50,1,48,12328.22286,215,70,20,0,0
50,1,49,13374.35143,215,70,20,0,1
50,1,50,12762.76857,244,70,20,0,0
50,1,51,12242.38667,205,70,20,0,0
50,1,52,12349.68191,213,70,20,0,0
50,1,53,14758.46,221,70,20,0,1
50,1,54,12870.06381,218,70,20,0,1
50,1,55,12907.61714,184,70,20,0,0
50,1,56,12832.51048,198,70,20,0,0
50,1,57,11748.82857,203,70,20,0,0
50,1,58,13647.95429,239,70,20,0,0
50,1,59,13036.37143,220,70,20,0,0
50,1,60,13728.42571,206,70,20,0,0
50,1,61,13470.91714,238,70,20,0,0
50,1,62,13744.52,212,70,20,0,0
50,1,63,11485.95524,222,70,20,0,1
50,1,64,12784.22762,222,70,20,0,0
50,1,65,12735.94476,206,70,20,0,0
50,1,66,10461.28571,228,70,20,0,0
50,1,67,13712.33143,224,70,20,0,1
50,1,68,14994.50952,207,70,20,0,0
50,1,69,11748.82857,201,70,20,0,0
50,1,70,13637.22476,233,70,20,0,0
50,1,71,13031.00667,223,70,20,0,0
50,1,72,12575.00191,244,70,20,0,0
50,1,73,14318.54952,241,70,20,0,0
50,2,1,7060.026667,71,70,20,1,0
50,2,2,7553.584762,66,70,20,1,0
50,2,3,8079.331429,69,70,20,1,0
50,2,4,7328.264762,75,70,20,1,1
50,2,5,9243.484762,98,70,20,1,0
50,2,6,7510.666667,68,70,20,1,0
50,2,7,7789.634286,88,70,20,1,1
50,2,8,9243.484762,78,70,20,1,1
50,2,9,7274.617143,59,70,20,1,0
50,2,10,9908.715239,79,70,20,1,1
50,2,11,6823.977143,80,70,20,1,0
50,2,12,8095.425715,67,70,20,1,1
50,2,13,8288.557143,68,70,20,1,1
50,2,14,7612.597143,80,70,20,1,0
50,2,15,8385.122858,82,70,20,1,0
50,2,16,7784.269524,71,70,20,1,1
50,2,17,7569.679048,67,70,20,1,0
50,2,18,6367.972381,64,70,20,1,0
50,2,19,8803.574286,68,70,20,1,0
50,2,20,7365.818096,57,70,20,1,0
50,2,21,7859.376191,86,70,20,1,0
50,2,22,7043.932381,60,70,20,1,0
50,2,23,8444.135238,81,70,20,1,0
50,2,24,6963.460953,76,70,20,1,1
50,2,25,8460.229524,74,70,20,1,0
50,2,26,6743.505715,77,70,20,1,0
50,2,27,7564.314286,70,70,20,1,0
50,2,28,9200.566667,85,70,20,1,1
50,2,29,7253.158096,61,70,20,1,0
50,2,30,6212.394286,55,70,20,1,0
50,2,31,10970.9381,68,70,20,1,0
50,2,32,7837.917143,87,70,20,1,0
50,2,33,8481.688572,73,70,20,1,0
50,2,34,8031.048572,75,70,20,1,1
50,2,35,9345.415239,80,70,20,1,1
50,2,36,9318.591429,75,70,20,1,0
50,2,37,7752.080953,85,70,20,1,0
50,2,38,9425.886667,77,70,20,1,0
50,2,39,9715.58381,79,70,20,1,0
50,2,40,7296.076191,91,70,20,0,0
50,2,41,6899.08381,76,70,20,0,0
50,2,42,10783.17143,75,70,20,0,1
50,2,43,8116.884762,74,70,20,0,0
50,2,44,10643.68762,87,70,20,0,0
50,2,45,8073.966667,80,70,20,0,1
50,2,46,9254.214286,61,70,20,0,0
50,2,47,6089.004762,63,70,20,0,0
50,2,48,7038.567619,64,70,20,0,1
50,2,49,6700.587619,71,70,20,0,0
50,2,50,8926.96381,84,70,20,0,0
50,2,51,8792.844762,77,70,20,0,0
50,2,52,8138.34381,71,70,20,0,0
50,2,53,9919.444762,81,70,20,0,0
50,2,54,6947.366667,75,70,20,0,1
50,2,55,7360.453334,70,70,20,0,0
50,2,56,11174.79905,83,70,20,0,0
50,2,57,6668.399048,64,70,20,0,0
50,2,58,8985.976191,91,70,20,0,1
50,2,59,8953.787619,76,70,20,0,0
50,2,60,8111.52,57,70,20,0,0
50,2,61,7457.019048,94,70,20,0,0
50,2,62,10552.48667,63,70,20,0,0
50,2,63,8615.807619,66,70,20,0,0
50,2,64,7730.621905,81,70,20,0,0
50,2,65,8583.619048,100,70,20,0,0
50,2,66,8277.827619,64,70,20,0,0
50,2,67,9382.968572,74,70,20,0,1
50,2,68,7725.257143,76,70,20,0,0
50,2,69,8251.00381,67,70,20,0,0
50,2,70,10278.88381,71,70,20,0,0
50,2,71,10836.81905,75,70,20,0,0
50,2,72,9120.095239,81,70,20,0,0
50,2,73,8154.438096,85,70,20,0,1
51,1,1,12517.21034,228,71,20,1,0
51,1,2,11250.67906,229,71,20,1,0
51,1,3,11766.48413,221,71,20,1,0
51,1,4,11597.95376,272,71,20,1,0
51,1,5,12312.9311,234,71,20,1,0
51,1,6,11373.2466,242,71,20,1,0
