id,math12,catholic,read8,math8,female,race,parmar8,faminc8,fathed8,mothed8,fight8,nohw8,disrupt8,riskdrop8
4554062,40.65999985,0,42.06999969,48.43000031,1,1,6,1,8,8,0,0,0,1
4554065,37.61000061,0,54.06999969,46.72000122,0,2,6,9,1,2,0,0,0,1
4555417,52.06999969,0,37.91999817,44.93000031,1,4,6,5,4,2,0,0,0,1
4555521,65.45999908,0,56.70000076,57.24000168,0,4,6,10,3,2,0,0,0,0
4555524,57.04999924,0,66.5,58.84999847,1,1,6,12,5,5,0,0,0,0
4555525,55.70999908,0,52.06999969,55.50999832,0,1,6,6,6,6,1,0,1,1
4555548,56.31000137,0,59.02000046,49.75,0,5,6,10,5,2,0,0,0,0
4555574,66.69999695,0,65.30999756,65.91000366,0,4,6,12,6,6,0,0,0,0
4556710,52.36999893,0,58.38000107,60.31000137,1,1,6,7,8,5,0,0,0,1
4556714,66.76000214,0,65.12999725,69.40000153,0,1,6,11,5,5,0,0,0,2
4556734,61.99000168,0,46.5,61.43000031,1,1,6,5,6,1,0,0,0,1
4556745,63.18000031,0,46.93000031,60.45000076,1,4,6,11,4,4,0,0,0,0
4556755,52.86999893,0,54.54999924,53.95999908,1,1,6,10,1,3,0,0,0,0
4556766,53.29999924,0,63.83000183,58.95999908,1,2,6,10,1,4,0,1,0,0
4556779,37.75999832,0,63.83000183,57.50999832,1,2,6,11,1,1,1,0,1,0
4556782,55.59999847,0,59.47000122,58.63999939,1,4,1,10,2,2,0,0,0,2
4556791,61.29999924,0,61.02000046,59.24000168,1,4,6,11,3,4,0,0,0,0
4556796,48.70999908,0,48.02000046,46.56999969,1,5,6,12,3,2,1,0,1,0
4557618,59.59000015,0,58.77000046,56.04000092,1,3,6,7,3,3,0,0,0,1
4557625,69.31999969,0,65.63999939,70.26999664,0,1,6,11,5,5,1,0,1,0
4557627,69.61000061,0,70.55000305,71.36000061,0,1,6,11,2,2,0,0,0,0
4557629,66.80000305,0,66.30999756,77.19999695,1,1,6,11,8,8,0,0,0,1
4557654,70.66999817,0,70.08000183,73.59999847,0,1,6,11,6,6,0,0,0,0
4557663,45.99000168,0,66.30000305,48.47000122,1,1,6,10,2,2,0,0,0,0
4557678,57.65999985,0,62.22000122,53.84999847,0,2,6,9,8,8,0,0,0,1
4561509,41.54999924,0,45.18000031,44.52000046,1,2,6,9,8,8,0,0,0,1
4561540,50.33000183,0,55.99000168,44.08000183,1,2,6,11,8,8,0,0,0,1
4561541,40.47000122,0,44.36999893,43.77000046,0,1,6,10,4,5,0,1,0,0
4562028,40.63000107,0,52.79999924,40.18000031,1,3,6,9,2,2,0,0,0,0
4562029,36.06999969,0,36.02000046,43.72999954,0,4,6,11,3,3,0,0,0,0
4562055,34.65999985,0,34.40999985,37.90999985,0,3,6,10,8,5,1,1,1,0
4562087,37.72999954,0,45.45999908,38.93000031,1,1,6,9,1,5,0,0,0,0
4563701,49.74000168,0,39.02000046,49.34999847,1,2,6,8,1,1,0,0,0,1
4563708,59.43000031,0,60.25,56.20999908,1,2,6,9,1,1,0,0,0,1
4563717,53.38000107,0,50.15000153,49.93000031,0,2,6,9,1,1,0,0,0,1
4563738,48.77000046,0,44.84999847,42.11999893,0,2,6,11,8,8,1,0,1,1
4563762,46.50999832,0,53.20999908,41.41999817,1,2,6,10,2,2,0,0,0,0
4563766,34.59000015,0,35.45000076,40.56999969,0,2,6,9,8,8,0,1,0,1
4563778,49.49000168,0,44.34000015,55.08000183,0,2,6,11,2,8,1,0,1,1
4565405,57.70000076,0,50.97000122,58.02999878,1,4,6,12,5,5,0,0,0,0
4565464,44.41999817,0,41.45000076,43.68999863,1,1,5,5,5,3,0,1,0,2
4565479,37.06000137,0,40.52999878,40.36999893,0,2,6,8,2,2,0,0,0,1
4568604,54.93000031,0,65.94000244,65.25,1,4,6,11,2,2,0,0,0,0
4568610,41.43999863,0,43.29000092,42.68000031,0,4,6,6,1,1,2,1,1,1
4568631,64.09999847,0,70.55000305,66.11000061,1,4,6,9,3,3,0,0,0,0
4568642,56.72999954,0,52.38999939,59.68000031,1,4,6,11,8,8,0,0,0,0
4568676,61.84000015,0,61.74000168,63.11000061,1,4,6,12,8,6,0,0,0,0
4568685,35.04999924,0,44.06000137,37.02999878,0,4,5,9,4,4,1,1,1,0
4568692,54.59000015,0,66.19000244,58.25999832,1,4,6,11,1,3,1,0,1,0
4570001,37.97999954,0,44.40999985,38.93000031,0,3,4,11,5,5,0,0,0,1
4570003,66.86000061,0,70.55000305,73.33000183,0,4,6,10,8,4,0,0,0,0
4570012,62.13999939,0,59.68000031,58.34000015,0,2,6,11,2,3,0,0,0,0
4570015,35.02999878,0,36.54000092,37.06999969,1,2,6,7,8,8,1,1,1,1
4570019,57.31999969,0,57.27000046,48.83000183,0,4,6,9,8,2,0,0,0,1
4570024,45.04999924,0,47.63999939,43.40999985,1,2,6,11,2,2,0,0,0,0
4570039,54.13000107,0,38.22000122,48.11999893,0,2,6,11,4,8,0,0,0,0
4570041,51.41999817,0,41.77000046,51.11999893,0,2,6,9,1,1,0,0,0,1
4570051,48.38000107,0,49.25999832,42.99000168,1,4,6,12,3,1,0,0,0,0
4570072,46.06000137,0,44.27000046,38.33000183,0,4,1,7,1,1,1,1,1,2
4570085,38.56999969,0,40.56999969,41.38000107,1,2,6,10,1,4,0,0,0,1
4571612,67.77999878,0,63.36999893,71.12999725,1,4,6,11,3,3,0,0,0,0
4571620,46.75999832,0,47.81000137,38.70000076,0,2,6,12,5,2,1,0,1,0
4571629,53.47999954,0,42,40.97000122,0,1,6,10,5,5,0,0,0,0
4571646,65.91999817,0,59.13000107,64.61000061,0,4,6,12,5,5,0,0,0,0
4571652,35.15000153,0,39.15000153,38.43999863,0,4,6,10,1,1,0,0,0,2
4571662,61.65000153,0,55.50999832,61.33000183,0,4,6,12,5,5,2,1,1,0
4571671,56.00999832,0,57.11000061,62.95000076,1,4,6,12,4,5,0,0,0,0
4571692,52.90000153,0,39.65000153,47.34999847,0,4,6,11,8,8,1,1,1,1
4571908,50.70000076,0,46.36999893,58.81999969,1,4,6,10,3,3,0,0,0,0
4571927,56.79000092,0,61.31000137,63.04999924,1,4,6,12,3,3,0,0,0,0
4571943,67.84999847,0,66.05000305,66.11000061,0,4,6,10,1,2,0,0,0,0
4571957,37.47000122,0,36.11999893,42.31999969,1,4,1,7,5,5,0,0,0,2
4571995,58.20999908,0,54.93999863,67.59999847,0,4,3,7,8,5,1,0,1,2
4574604,66.55000305,0,66.84999847,70.93000031,0,4,6,8,2,2,0,0,0,0
4574617,59.68000031,0,70.55000305,60.47999954,1,4,6,11,8,8,0,0,0,0
4574650,64.86000061,0,62.84000015,67.76000214,1,4,6,12,5,3,0,0,0,0
4574672,48.54000092,0,50.72000122,47.24000168,0,2,6,10,1,2,0,0,0,0
4574695,43.04999924,0,51.74000168,51.63999939,1,4,6,10,3,3,0,0,0,0
4574723,52.95000076,0,44.18999863,40.47000122,0,2,4,4,2,2,2,0,1,1
4574757,36.27999878,0,35.74000168,36.15999985,0,2,6,5,1,1,1,1,1,2
4574759,49.31999969,0,59.56000137,52.66999817,0,5,6,10,2,1,0,0,0,0
4575419,40.79000092,0,39.34999847,37.27999878,1,2,6,8,1,1,1,1,1,1
4575425,35.79999924,0,37.49000168,36.58000183,1,2,5,6,7,6,0,1,0,3
4575432,53.27999878,0,63.34000015,50.11999893,1,2,6,8,8,8,0,0,0,1
4575458,47.02000046,0,47.88999939,46.18999863,1,2,6,8,2,3,0,0,0,0
4576420,62.63999939,0,50.70000076,57.68000031,0,1,6,9,8,8,0,0,0,0
4576491,37.18999863,0,37.47000122,34.93000031,1,5,1,5,2,1,0,0,0,5
4576801,61.34000015,0,63.36999893,62.75,1,1,6,8,7,7,0,0,0,0
4576838,71.37000275,0,54.59000015,77.19999695,0,1,6,8,2,2,0,0,0,0
4576864,60.84999847,0,51.90000153,53.84000015,1,1,6,8,8,8,0,0,0,1
4578601,65.69999695,0,69.15000153,66.54000092,1,4,6,11,3,5,0,0,0,0
4578625,47.86000061,0,47.09000015,48.25999832,1,4,6,11,3,3,0,1,0,0
4578627,62.93000031,0,66.63999939,64.66000366,1,4,6,11,4,3,0,0,0,0
4578632,54.99000168,0,54.31000137,55.13000107,1,3,6,6,5,4,0,0,0,1
4578640,36.68999863,0,53.25999832,45.13000107,1,4,6,10,5,5,0,0,0,0
4578648,44.59999847,0,38.00999832,43.47999954,0,1,6,2,8,8,0,0,0,3
4578694,51.83000183,0,49.97999954,55.84999847,1,1,6,11,8,8,0,1,0,0
4578801,63.47999954,0,55.47999954,61.72000122,0,4,6,10,2,6,1,1,1,0
4578817,45.45000076,0,39.18000031,46.25999832,0,4,5,12,5,5,0,0,0,0
4578848,48.84999847,0,39.91999817,40.88999939,0,2,6,9,8,8,0,0,0,1
4578851,43.47999954,0,52.49000168,50.31000137,0,1,6,11,5,8,0,0,0,1
4578862,44.86000061,0,59.18000031,46.59000015,1,2,5,11,3,3,0,0,0,1
4578870,53.34000015,0,46.68000031,49.34000015,0,1,6,12,6,4,1,0,1,0
4578872,53.72000122,0,35.11000061,35.84000015,0,2,1,10,4,4,1,0,1,1
4578879,51.65000153,0,47.04999924,50.72000122,1,1,6,7,8,1,0,0,0,2
4578895,61.06999969,0,58.27000046,53.38000107,0,4,6,12,3,4,0,0,0,0
4580503,56.15999985,0,65.30999756,58.02000046,0,4,6,10,8,2,1,0,1,1
4580505,57.74000168,0,34.41999817,48.91999817,0,4,6,10,1,2,1,1,1,1
4580533,46.91999817,0,39.08000183,44.22999954,0,4,6,8,8,4,2,1,1,0
4580553,46.36999893,0,51.58000183,42.79999924,1,2,6,10,1,2,1,0,1,0
4580564,45.52999878,0,39.72999954,42,0,5,6,11,6,3,0,0,0,1
4580566,53.27999878,0,37.20000076,44.81999969,0,4,6,10,4,2,0,0,0,0
4580577,58.02000046,0,53.13999939,56.09999847,1,4,6,8,3,3,0,0,0,1
4580583,59.95999908,0,57.97000122,60.31999969,1,4,6,11,5,5,0,0,0,0
4580595,33.88000107,0,37.29000092,37.15999985,0,1,6,10,1,2,2,1,1,0
4580596,49.25999832,0,47.27999878,49.31999969,0,4,6,12,2,5,0,0,0,0
4582063,65.37999725,0,62.83000183,63.93999863,0,4,6,12,5,5,0,0,0,0
4582094,57.18999863,0,36.47000122,56.22999954,0,2,6,7,5,8,0,0,0,1
4582099,34.88000107,0,38.5,37.70999908,1,2,6,11,1,1,0,0,0,0
4584566,47.36999893,0,42.75,50.27999878,1,4,6,9,1,1,0,1,0,2
4584594,65,0,70.55000305,72.41000366,1,4,6,9,5,3,0,0,0,0
4585153,61.70000076,0,56.50999832,57.75999832,1,4,6,11,2,8,0,0,0,0
4585162,41.79999924,0,47.77000046,45.15999985,1,4,6,10,8,3,0,0,0,0
4585177,47.83000183,0,54.09999847,53.18999863,0,4,6,11,2,2,0,0,0,0
4585919,63.99000168,0,52.68999863,43.93999863,0,5,6,10,2,8,0,0,0,0
4585922,56.45000076,0,56.45999908,57.97000122,1,2,6,9,1,2,0,0,0,1
4585925,45.95999908,0,54.15000153,43.02000046,1,4,6,11,2,2,0,0,0,0
4585947,47.63000107,0,49.77999878,48.02999878,1,2,6,9,1,4,0,0,0,0
4585954,63.45000076,0,62.25999832,62.25999832,1,4,5,9,8,8,0,0,0,0
4585955,67.55000305,0,61.00999832,75.43000031,1,4,6,11,5,8,0,0,0,0
4586101,45.04999924,0,40.90000153,42.75,0,3,1,9,2,2,0,1,0,0
4586108,58.70000076,0,58.81000137,62.95999908,1,3,2,10,6,6,0,0,0,1
4586173,37.43000031,0,34.25999832,44.41999817,1,5,1,4,8,8,0,0,0,2
4586703,57.79000092,0,53.83000183,46,0,4,6,11,3,3,0,0,0,1
4586704,38.59000015,0,44.47000122,43.99000168,1,4,6,9,1,2,1,1,1,2
4586718,41.65999985,0,60.65999985,40.31999969,1,4,6,9,3,2,0,0,0,1
4586732,50.84999847,0,50.59000015,48.54000092,1,4,5,7,2,3,0,0,0,1
4586743,53.63000107,0,60.99000168,46.97000122,1,4,1,7,8,2,0,0,0,2
4586746,48.5,0,47.74000168,55.27999878,0,1,6,10,2,3,1,0,1,0
4586754,45.50999832,0,44.08000183,47.52999878,1,4,6,12,3,3,0,0,0,0
4586765,48.34999847,0,50.61000061,51.75,1,4,6,11,2,2,0,0,0,0
4586766,61.34000015,0,67.52999878,58.93000031,0,4,1,12,4,3,0,0,0,1
4586770,36.65000153,0,49.70999908,39.11000061,1,4,6,9,5,2,0,1,0,1
4587013,45.34000015,0,44.02000046,50.79000092,1,4,5,8,3,2,0,0,0,0
4587015,38.68999863,0,46.86999893,41.06999969,1,1,6,8,2,8,0,0,0,2
4587046,53.70999908,0,63,46.54000092,0,1,6,12,4,4,0,0,0,0
4587050,35.63000107,0,41.09000015,39.79999924,0,2,6,12,1,3,0,0,0,2
4587080,48.79999924,0,60.27999878,54.25999832,0,4,1,5,2,1,0,1,0,2
4587081,54,0,39.70999908,48.25999832,0,4,1,9,8,8,0,0,0,2
4587097,55.72999954,0,55.16999817,57.77999878,0,1,6,10,2,3,0,0,0,0
4588601,60.56000137,0,59.02000046,65.30999756,0,4,6,12,4,6,2,1,1,0
4588630,48.52999878,0,53.31000137,50.65999985,1,4,1,7,5,6,0,1,0,2
4588690,61.02999878,0,70.55000305,62.31000137,1,4,6,11,2,2,0,0,0,0
4588694,53.18000031,0,56.93999863,48.75999832,1,4,6,11,3,3,0,0,0,0
4588696,64.69999695,0,66.30000305,71.40000153,0,4,6,12,6,8,2,0,1,0
4589526,61.52999878,0,65.63999939,62.45999908,0,4,1,12,8,4,0,1,0,0
4590003,64.06999969,0,67.97000122,77.19999695,0,4,6,11,4,2,1,0,1,0
4590019,65.04000092,0,55.04999924,62.29999924,0,4,6,12,8,1,0,0,0,0
4590033,55.13000107,0,51.68999863,45.31999969,1,1,6,11,3,3,0,0,0,0
4590035,59.02999878,0,51.31000137,49.54999924,1,1,6,11,4,2,0,0,0,1
4590036,61.22999954,0,70.55000305,62.95000076,1,1,6,10,5,5,0,0,0,1
4590048,61.68999863,0,54.79000092,36.22000122,0,5,6,12,4,7,0,0,0,0
4590058,46.11000061,0,58.20999908,46.61999893,0,1,1,3,8,8,0,0,0,3
4590062,55.91999817,0,56.56999969,48.72999954,1,2,6,11,2,2,1,0,1,0
4590066,39.84999847,0,44.18000031,37.29000092,0,5,6,11,5,4,0,0,0,0
4590095,53.90000153,0,55.38999939,53.45999908,0,4,6,11,3,2,0,0,0,0
4591810,54.43999863,0,37.65000153,48.65999985,0,1,6,7,8,8,0,0,0,3
4591842,42.93000031,0,41.65000153,47.25999832,1,2,6,7,8,2,0,0,0,1
4591877,45.58000183,0,49.5,41.43000031,0,2,1,5,5,2,0,1,0,3
4591888,41.38000107,0,37.47000122,39.70999908,0,2,6,12,4,4,1,0,1,0
4592407,46.54000092,0,47.25,53.91999817,1,2,6,10,1,1,1,1,1,2
4592413,58.81000137,0,52.86000061,57.81000137,1,4,5,7,5,3,0,0,0,1
4592417,42.40999985,0,39.09999847,38.11999893,0,2,1,7,3,3,1,1,1,2
4592420,57.90000153,0,54.06999969,55.88000107,0,4,1,10,4,3,0,0,0,1
4592459,50.66999817,0,40.40999985,56.31999969,1,2,6,7,1,1,1,0,1,1
4592466,51.66999817,0,42.79999924,60.91999817,0,1,6,8,8,1,0,0,0,1
4592468,49.95000076,0,53.93999863,49.20000076,0,4,6,7,8,8,1,1,1,1
4592479,36.5,0,49.65999985,47.25,1,1,6,12,6,3,0,0,0,0
4593605,56.20999908,0,53.52000046,44.09999847,0,4,6,12,2,2,0,0,0,0
4593610,65.91999817,0,58.27999878,68.55999756,1,4,6,12,8,8,0,0,0,0
4593637,55,0,56.70999908,60.31000137,0,3,6,12,5,7,0,1,0,0
4593650,60.29000092,0,50.63999939,62.56000137,1,4,3,11,5,4,0,0,0,1
4593651,43.86999893,0,56.83000183,43.70000076,0,4,6,12,3,3,0,1,0,0
4593668,50.11000061,0,55.58000183,56.15999985,1,4,6,11,3,2,0,0,0,0
4593673,33.34000015,0,39.59999847,41.18000031,0,4,6,11,8,8,2,1,1,0
4595813,60.59000015,0,44.24000168,57.11999893,0,4,6,11,8,8,0,0,0,0
4595821,35.43000031,0,37.66999817,39.65000153,0,4,6,8,2,2,0,0,0,0
4595852,52.50999832,0,55.20999908,51,1,4,6,11,5,2,0,0,0,0
4595864,60.29999924,0,56.72000122,56.61999893,0,4,6,9,4,4,0,0,0,0
4595874,44.66999817,0,59.93000031,57.72999954,0,4,6,10,1,5,0,0,0,0
4595882,62.86999893,0,60.43000031,63.36999893,1,4,6,7,5,2,0,0,0,1
4595883,66.83000183,0,66.84999847,65.54000092,1,4,6,11,2,2,0,0,0,0
4595892,57.40000153,0,58.58000183,47.09999847,1,4,1,7,1,8,1,1,1,2
4596704,65.18000031,0,49.95000076,61.91999817,0,4,6,11,3,3,0,0,0,0
4596713,36.25999832,0,34.93000031,44.08000183,0,4,6,11,2,2,2,0,1,0
4596728,41.86000061,0,48.04999924,42.04999924,0,4,6,11,5,5,0,1,0,0
4596743,57.88999939,0,58.36000061,57.66999817,0,4,6,10,1,4,1,0,1,0
4596747,62.90999985,0,69.15000153,64.23000336,1,4,6,11,2,2,0,0,0,0
4596754,51.29000092,0,52.33000183,50.75,0,4,6,10,2,2,1,0,1,0
4596767,63.41999817,0,53.61999893,63.86999893,0,4,6,12,3,3,0,0,0,0
4596793,55.81000137,0,52.20000076,53.86999893,0,5,6,9,3,2,0,0,0,0
4596796,61.81999969,0,49.70999908,52.77000046,0,4,6,11,5,5,0,0,0,1
4597807,49.47999954,0,54.27000046,41.56000137,1,2,6,8,8,8,0,0,0,1
4597809,39.20000076,0,33.91999817,39.70999908,1,2,6,3,1,1,0,1,0,3
4597811,51.56000137,0,53.91999817,56.40000153,1,1,6,11,8,8,0,0,0,1
4597817,36.88999939,0,36.36000061,38.15000153,1,4,6,10,1,8,0,0,0,1
4597828,46.63999939,0,53.74000168,51.41999817,1,2,3,7,1,1,0,0,0,3
4597829,32.72999954,0,40.02000046,37.13999939,0,2,6,9,1,2,2,0,1,1
4597888,47.72000122,0,44.59000015,47.91999817,0,1,6,6,8,8,0,0,0,2
4598117,49.27999878,0,59.06000137,40.24000168,1,2,1,8,3,1,0,0,0,1
4598120,46.52999878,0,47.40999985,46.15999985,1,4,6,11,6,4,0,1,0,1
4598127,46.15999985,0,56.79999924,53.54000092,1,4,6,11,5,2,0,0,0,0
4598154,52.59999847,0,52.06999969,55.66999817,0,2,6,12,5,5,0,0,0,0
4598155,43.22999954,0,48.43000031,41.25999832,1,4,6,11,2,2,0,0,0,0
4598159,64.62999725,0,66.19000244,74.69999695,0,1,6,12,8,5,0,0,0,1
4598160,33.86999893,0,41.70000076,40.31000137,1,4,6,12,5,5,0,0,0,0
4598166,61.68000031,0,70.55000305,68.08999634,0,4,6,9,2,4,0,0,0,0
4598196,41.13000107,0,56.83000183,41.25999832,1,2,6,12,2,2,0,0,0,0
4598504,54.61000061,0,49.36000061,54.52999878,0,1,6,11,3,3,0,0,0,1
4598518,50.63000107,0,53.68999863,50.50999832,0,4,1,11,1,2,0,1,0,1
4598546,56.90000153,0,48.34000015,58.90999985,1,1,6,11,5,5,0,0,0,0
4598557,40.16999817,0,56.00999832,49.09999847,1,2,6,9,8,1,0,0,0,1
4598565,40.75,0,50.86999893,41.63000107,1,2,6,10,1,1,0,1,0,2
4598575,44.08000183,0,47.16999817,45.50999832,1,4,6,12,2,2,0,0,0,0
4598599,42.70000076,0,33.81000137,45.08000183,1,4,6,10,4,4,0,1,0,0
4599950,61.52000046,0,62.22000122,57.36000061,0,2,6,12,4,1,0,0,0,0
4599952,62.95000076,0,59.81999969,70.44000244,1,1,6,8,5,2,0,0,0,0
4599972,55.29000092,0,44.43000031,46.90999985,0,1,6,8,1,1,0,0,0,0
4599982,68.76999664,0,57.84000015,75.23000336,0,1,6,12,5,5,0,0,0,0
4599987,53.77999878,0,58.81000137,61.93999863,1,2,6,10,1,1,0,0,0,1
4599994,59.33000183,0,62.56999969,59.36000061,1,4,6,10,2,3,0,0,0,0
4611908,64.20999908,1,60.00999832,63.34999847,0,4,6,11,1,1,0,0,0,0
4611918,43.47999954,1,43.84000015,39.40000153,1,4,6,8,4,2,0,0,0,0
4611974,55.47000122,1,56.41999817,58.88000107,1,4,6,10,2,2,0,0,0,0
4611977,55.08000183,1,50.24000168,58.95999908,1,4,6,11,3,7,0,0,0,0
4611984,53.25,1,54.20999908,46.29000092,1,4,6,12,5,2,0,0,0,0
4611990,60.15000153,1,59.31999969,52.50999832,1,4,6,11,4,4,0,0,0,0
4611995,52.91999817,1,55.11999893,59.54000092,1,4,6,10,2,2,0,0,0,0
4611999,69.33000183,1,69.15000153,68.52999878,0,4,6,11,8,2,1,0,1,0
4615562,43.97000122,1,47.34000015,41.36000061,1,3,4,4,4,2,0,0,0,3
4623877,36.04999924,1,62.65000153,42.77999878,0,4,6,6,1,1,1,0,1,2
4627701,57.84000015,1,65.30999756,55.06000137,1,4,6,8,6,6,0,0,0,1
4627724,54.33000183,1,49.59999847,42.65000153,0,4,6,10,2,2,0,0,0,1
4627726,44.47999954,1,35.81000137,42.25999832,0,4,6,10,3,2,1,0,1,0
4627741,56.61999893,1,54.02999878,55.08000183,1,4,6,12,6,6,0,0,0,0
4627749,43.52999878,1,53.63999939,46.27999878,1,4,6,10,2,2,0,0,0,0
4627760,51.22000122,1,52.36999893,44.29000092,1,4,6,11,2,4,0,0,0,0
4627780,32.91999817,1,54.95999908,42.27999878,1,4,6,11,8,8,0,0,0,0
4630189,65.12999725,1,66.19000244,66.43000031,1,4,6,12,4,4,0,0,0,0
4634406,51.13999939,1,40.59000015,51.74000168,0,4,6,11,6,4,0,1,0,0
4634412,56.5,1,53.00999832,55.84999847,1,4,6,11,4,6,0,0,0,0
4634413,63.52999878,1,40.45000076,68.58999634,1,4,6,10,8,8,0,0,0,0
4634416,55.97999954,1,47.97000122,59.81000137,1,4,6,12,5,2,0,0,0,0
4634417,54.36999893,1,43.36000061,65.98000336,0,4,6,11,7,3,0,0,0,0
4634418,49.49000168,1,58.29999924,49.86999893,1,4,6,12,7,7,0,0,0,0
4634419,43.66999817,1,55.49000168,44.88999939,0,4,6,10,2,2,2,1,1,0
4634420,57.61999893,1,42.09000015,50.40000153,1,4,6,11,3,2,0,0,0,0
4634432,51.45000076,1,66.30000305,43.88999939,1,4,6,10,6,4,0,1,0,0
4634438,61.34000015,1,69.15000153,61.81999969,1,4,6,11,3,3,0,0,0,0
4634440,47.06000137,1,38.86000061,38.84000015,0,4,1,8,5,5,0,1,0,1
4634441,61.93999863,1,54.83000183,62.61000061,0,4,6,11,3,8,0,0,0,0
4634446,46.74000168,1,59.25999832,49.68999863,1,4,6,11,5,3,0,0,0,0
4634447,49.29999924,1,63.34999847,53.61999893,1,4,6,10,5,4,0,0,0,0
4634457,38.43000031,1,42.24000168,40.58000183,1,4,6,11,8,8,0,0,0,1
4634467,63.68000031,1,59.84000015,62.13000107,1,4,6,12,8,4,0,0,0,0
4634470,59.93000031,1,59.24000168,58.29999924,1,4,6,11,7,5,0,0,0,0
4634479,41.95000076,1,55.84999847,46.52000046,0,4,6,10,8,8,1,1,1,0
4634486,56.75999832,1,52.59999847,50.84000015,0,4,6,9,4,1,0,0,0,1
4634488,56.20000076,1,50,51.09000015,0,4,6,11,2,5,2,0,1,0
4634491,54.43999863,1,46.52000046,47.81999969,1,4,6,11,8,8,0,0,0,0
4634492,61.56999969,1,43.61999893,51.33000183,0,4,6,11,4,3,1,0,1,0
4641716,55.88999939,1,58.56000137,55.77999878,1,4,6,12,2,2,0,0,0,0
4641718,57.61999893,1,50.45999908,56,1,4,6,12,2,8,0,0,0,1
4641722,58.79999924,1,66.84999847,70.88999939,1,4,6,12,5,5,0,0,0,0
4641749,62.45999908,1,69.15000153,71.20999908,0,4,6,11,2,3,0,0,0,0
4641758,49.84999847,1,51.70000076,44.65000153,1,4,6,11,8,8,0,0,0,0
4641765,64.43000031,1,70.55000305,70.05999756,0,4,5,5,2,2,0,0,0,1
4641766,59.5,1,56.90000153,61.52000046,1,4,6,10,4,2,0,0,0,0
4641798,60.88000107,1,59.33000183,62.22999954,1,4,6,10,3,2,0,0,0,0
4648501,44.5,1,53.47000122,50.56999969,1,4,6,10,4,4,0,0,0,0
4648503,62.45999908,1,54.20000076,56.77000046,1,4,6,10,4,4,0,0,0,0
4648505,56.20000076,1,50.63000107,50.75,0,4,6,11,2,2,0,0,0,0
4648512,54.58000183,1,51.81000137,55.00999832,1,4,6,9,2,3,0,0,0,0
4648517,58.54999924,1,47.20999908,49.91999817,1,4,6,11,5,8,0,0,0,0
4648537,61.95000076,1,63.79000092,64.93000031,1,4,6,12,5,4,0,0,0,0
4648538,67.13999939,1,64.55999756,53.02000046,0,4,6,12,5,6,0,0,0,0
4648568,54.95000076,1,50.52999878,45.65999985,1,3,6,12,7,6,0,0,0,0
4648578,67.40000153,1,54.54000092,52.66999817,1,4,6,11,3,3,0,0,0,0
4648581,63.36000061,1,43.75999832,51.22000122,1,2,6,10,2,2,0,0,0,0
4648587,62.31999969,1,66.84999847,60.52000046,1,4,6,8,5,2,0,0,0,0
4648589,40.18999863,1,63.81000137,42.61000061,1,2,6,10,3,3,0,0,0,1
4648591,56.47000122,1,58.97000122,53.70000076,0,4,1,8,5,5,0,0,0,2
4650310,52.29000092,1,49.22999954,51.68999863,0,4,1,9,5,2,1,0,1,2
4650314,60.50999832,1,67.09999847,57.43999863,1,4,6,9,2,2,0,0,0,0
4650315,50.00999832,1,56.59999847,61.24000168,0,2,1,8,4,5,1,0,1,1
4650316,59.86000061,1,63.90000153,62.43000031,0,4,1,7,2,2,1,0,1,2
4650330,62.33000183,1,57.97999954,54.43000031,1,4,6,12,2,2,0,0,0,0
4650341,56.27999878,1,57.84000015,55.56000137,1,4,6,12,8,8,0,0,0,0
4650353,48.41999817,1,45.75,46.22000122,0,4,6,10,2,2,0,0,0,0
4650355,54.84999847,1,44.36999893,46.11999893,1,4,6,11,2,2,0,0,0,0
4650361,43.68000031,1,43.22000122,52.04999924,0,4,2,7,1,2,2,0,1,2
4650362,52.66999817,1,69.15000153,58.61000061,1,4,1,7,2,2,0,0,0,2
4650377,56.27000046,1,53.88000107,53.68000031,0,4,6,12,5,5,0,0,0,0
4650380,55.95000076,1,54.75999832,58.49000168,1,4,6,7,1,2,1,0,1,1
4650389,58.75999832,1,57.11999893,65.23000336,0,4,6,11,5,5,1,0,1,0
4650396,55.13999939,1,49.02999878,53.50999832,1,4,6,11,1,2,0,0,0,0
4654000,64.51000214,1,64.52999878,67.62999725,0,1,6,12,7,6,0,0,0,0
4654005,49.45000076,1,49.16999817,48.45999908,1,4,6,11,2,6,0,0,0,0
4654012,67.48999786,1,62.06000137,63.45999908,1,4,6,11,5,5,0,0,0,0
4654016,66.30999756,1,70.55000305,67.73999786,0,4,6,11,7,5,0,0,0,0
4654018,57.22999954,1,56.86000061,55.40000153,0,4,6,12,5,6,0,0,0,0
4654019,65.75,1,59.70000076,62.75,1,4,6,11,6,6,0,0,0,0
4654020,66.31999969,1,64.40000153,57.5,1,5,6,12,4,6,0,0,0,0
4654025,55.97999954,1,63.79000092,60.49000168,0,4,6,12,6,5,0,0,0,0
4654027,55.36000061,1,63.31999969,55.74000168,0,4,6,11,5,5,1,0,1,1
4654028,61.33000183,1,63.34000015,54.56999969,1,4,6,12,4,4,0,0,0,0
4654030,65.48999786,1,61.65999985,61.95999908,1,4,6,11,4,5,0,0,0,0
4654038,44.5,1,45.40000153,48.15999985,0,4,6,8,2,5,0,0,0,0
