"data_id","treat","age","educ","black","hisp","marr","nodegree","re74","re75","re78","agesq","agecube","educsq","u74","u75","interaction1","re74sq","re75sq","interaction2"
"CPS1",0,23,14,0,0,1,0,13634.5400390625,14120.26953125,18028.259765625,529,12167,196,0,0,190883.560546875,185900682.076798,199382011.635147,0
"CPS1",0,21,14,0,0,1,0,8879.3974609375,14669.900390625,21554.119140625,441,9261,196,0,0,124311.564453125,78843699.2693033,215205977.47086,0
"CPS1",0,50,12,0,0,1,0,25862.3203125,18254.130859375,25564.669921875,2500,125000,144,0,0,310347.84375,668859611.94635,333213293.431187,0
"CPS1",0,18,11,0,0,0,1,6475.376953125,6941.0810546875,141.861801147461,324,5832,121,0,0,71229.146484375,41930506.6850624,48178606.2077417,0
"CPS1",0,37,15,0,0,1,0,11130.58984375,14147.1298828125,25564.669921875,1369,50653,225,0,0,166958.84765625,123890030.269791,200141283.921166,0
"CPS1",0,23,12,0,0,1,0,9684.65625,14657.3701171875,25564.669921875,529,12167,144,0,0,116215.875,93792566.6806641,214838498.752221,0
"CPS1",0,18,11,0,0,0,1,86.2077407836914,1256.80603027344,9933.2783203125,324,5832,121,0,0,948.285148620605,7431.77457102813,1579561.39773168,0
"CPS1",0,24,10,0,1,1,1,15239.1796875,13328.9501953125,0,576,13824,100,0,0,152391.796875,232232597.547913,177660913.309121,0
"CPS1",0,55,12,0,0,1,0,13846.1396484375,16071.73046875,16843.130859375,3025,166375,144,0,0,166153.67578125,191715583.164033,258300520.260147,0
"CPS1",0,23,12,0,0,1,0,16904.55078125,20089.2109375,23906.66015625,529,12167,144,0,0,202854.609375,285763837.11586,403576396.09137,0
"CPS1",0,24,12,0,0,1,0,11910.3798828125,12011.26953125,70.9308776855469,576,13824,144,0,0,142924.55859375,141857148.952905,144270595.752335,0
"CPS1",0,41,13,0,0,1,0,24292.94921875,22577.759765625,24675.080078125,1681,68921,169,0,0,315808.33984375,590147381.744766,509755236.034275,0
"CPS1",0,35,12,0,0,1,0,25862.3203125,22772.900390625,25564.669921875,1225,42875,144,0,0,310347.84375,668859611.94635,518604992.201328,0
"CPS1",0,31,12,0,0,1,0,2317.81298828125,1385.7099609375,617.689697265625,961,29791,144,0,0,27813.755859375,5372257.04864526,1920192.09584141,0
"CPS1",0,47,12,1,0,1,0,25862.3203125,25243.55078125,25564.669921875,2209,103823,144,0,0,310347.84375,668859611.94635,637236856.045547,0
"CPS1",0,32,13,0,0,1,0,25862.3203125,25243.55078125,25564.669921875,1024,32768,169,0,0,336210.1640625,668859611.94635,637236856.045547,0
"CPS1",0,41,14,0,0,1,0,25862.3203125,25243.55078125,25564.669921875,1681,68921,196,0,0,362072.484375,668859611.94635,637236856.045547,0
"CPS1",0,17,12,0,0,0,0,211.600799560547,1484.17700195312,4678.48193359375,289,4913,144,0,0,2539.20959472656,44774.8983746627,2202781.37312657,0
"CPS1",0,26,16,0,0,1,0,23044.900390625,24078.05078125,25564.669921875,676,17576,256,0,0,368718.40625,531067434.013828,579752529.424454,0
"CPS1",0,21,13,0,0,1,0,3207.32006835938,17600.66015625,13943.830078125,441,9261,169,0,0,41695.1608886719,10286902.0209008,309783237.935806,0
"CPS1",0,22,13,0,0,1,0,21867.380859375,17836.98046875,25564.669921875,484,10648,169,0,0,284275.951171875,478182345.64896,318157872.242569,0
"CPS1",0,19,12,0,0,1,0,6671.30322265625,15921.33984375,25564.669921875,361,6859,144,0,0,80055.638671875,44506286.6886237,253489062.420181,0
"CPS1",0,25,16,0,0,0,0,23971.630859375,21424.7890625,20779.7890625,625,15625,256,0,0,383546.09375,574639086.05814,459021586.37262,0
"CPS1",0,38,12,0,0,0,0,19065.630859375,14916.9697265625,0,1444,54872,144,0,0,228787.5703125,363498280.065952,222515985.823182,0
"CPS1",0,21,10,0,0,0,1,6969.11181640625,8036.7578125,9925.888671875,441,9261,100,0,0,69691.1181640625,48568519.5095732,64589476.1367798,0
"CPS1",0,41,14,0,0,1,0,25862.3203125,15319.7900390625,16342.1796875,1681,68921,196,0,0,362072.484375,668859611.94635,234695966.840959,0
"CPS1",0,17,10,0,0,0,1,705.335998535156,590.806518554688,16711.609375,289,4913,100,0,0,7053.35998535156,497498.870829586,349052.34236671,0
"CPS1",0,34,10,0,0,1,1,25862.3203125,25243.55078125,25564.669921875,1156,39304,100,0,0,258623.203125,668859611.94635,637236856.045547,0
"CPS1",0,53,12,0,0,1,0,25862.3203125,25243.55078125,25427.240234375,2809,148877,144,0,0,310347.84375,668859611.94635,637236856.045547,0
"CPS1",0,22,12,0,0,1,0,11034.58984375,19956.73046875,20711.8203125,484,10648,144,0,0,132415.078125,121762173.019791,398271091.002335,0
"CPS1",0,21,14,0,0,0,0,1671.25500488281,2296.98388671875,0,441,9261,196,0,0,23397.5700683594,2793093.29134585,5276134.97584558,0
"CPS1",0,24,14,0,0,0,0,11561.6298828125,8475.38671875,25564.669921875,576,13824,196,0,0,161862.818359375,133671285.547143,71832180.0323639,0
"CPS1",0,21,14,0,0,0,0,8456.1962890625,1330.2099609375,16967.259765625,441,9261,196,0,0,118386.748046875,71507255.6791544,1769458.54017735,0
"CPS1",0,26,18,0,0,0,0,0,270.338714599609,7379.76708984375,676,17576,324,1,0,0,0,73083.0206113691,0
"CPS1",0,46,12,0,0,1,0,19743.529296875,21206.369140625,25564.669921875,2116,97336,144,0,0,236922.3515625,389806949.096561,449710092.128452,0
"CPS1",0,53,12,0,0,1,0,25004.16015625,25243.55078125,0,2809,148877,144,0,0,300049.921875,625208025.1194,637236856.045547,0
"CPS1",0,20,12,0,0,1,0,0,0,0,400,8000,144,1,1,0,0,0,0
"CPS1",0,54,8,0,0,1,1,10180.349609375,7832.6611328125,11447.9501953125,2916,157464,64,0,0,81442.796875,103639518.169102,61350580.4214716,0
"CPS1",0,31,17,0,0,1,0,22053.509765625,22010.23046875,22428.9296875,961,29791,289,0,0,374909.666015625,486357292.982517,484450245.287491,0
"CPS1",0,51,12,0,0,1,0,11716.419921875,11232.48046875,12495.66015625,2601,132651,144,0,0,140597.0390625,137274495.785709,126168617.48085,0
"CPS1",0,19,12,0,0,0,0,10523.2197265625,5188.35498046875,15765.8603515625,361,6859,144,0,0,126278.63671875,110738153.413514,26919027.4033549,0
"CPS1",0,46,8,0,0,1,1,250.786193847656,1577.27404785156,8966.8447265625,2116,97336,64,0,0,2006.28955078125,62893.7150245942,2487793.42202605,0
"CPS1",0,23,12,0,0,1,0,487.857391357422,2558.37109375,13649.759765625,529,12167,144,0,0,5854.28869628906,238004.834302069,6545262.65333557,0
"CPS1",0,16,10,0,0,0,1,0,0,0,256,4096,100,1,1,0,0,0,0
"CPS1",0,20,14,0,0,1,0,3266.09790039062,3861.72607421875,17199.259765625,400,8000,196,0,0,45725.3706054688,10667395.494936,14912928.272301,0
"CPS1",0,21,14,0,0,1,0,2355.0390625,3500.0810546875,8765.8740234375,441,9261,196,0,0,32970.546875,5546208.98590088,12250567.3893824,0
"CPS1",0,21,15,0,0,1,0,0,5675.3232421875,16775.150390625,441,9261,225,1,0,0,0,32209293.9033136,0
"CPS1",0,39,13,1,0,1,0,18912.80078125,14361.9697265625,0,1521,59319,169,0,0,245866.41015625,357694033.391251,206266174.426698,0
"CPS1",0,29,16,0,0,1,0,21943.7890625,21326.3203125,20147.3203125,841,24389,256,0,0,351100.625,481529878.419495,454811938.07135,0
"CPS1",0,18,12,0,1,0,0,550.554016113281,1641.72595214844,759.551513671875,324,5832,144,0,0,6606.64819335938,303109.724658463,2695264.10195769,0
"CPS1",0,26,16,0,0,0,0,22169.099609375,24119.23046875,25564.669921875,676,17576,256,0,0,354705.59375,491468977.490391,581737278.404678,0
"CPS1",0,23,18,0,0,1,0,3430.67602539062,5213.4189453125,23822.4296875,529,12167,324,0,0,61752.1684570312,11769537.99119,27179737.0993433,0
"CPS1",0,26,12,0,1,1,0,24867.009765625,25243.55078125,25564.669921875,676,17576,144,0,0,298404.1171875,618368174.683689,637236856.045547,0
"CPS1",0,24,16,0,0,0,0,3175.97094726562,16791.439453125,25539.55078125,576,13824,256,0,0,50815.53515625,10086791.4578753,281952438.907963,0
"CPS1",0,38,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875,1444,54872,144,0,0,310347.84375,668859611.94635,637236856.045547,0
"CPS1",0,16,10,0,0,0,1,0,0,10847.990234375,256,4096,100,1,1,0,0,0,0
"CPS1",0,21,12,0,0,1,0,13056.5498046875,10217.3701171875,15696.41015625,441,9261,144,0,0,156678.59765625,170473492.802285,104394652.111596,0
"CPS1",0,31,12,0,0,1,0,6771.22607421875,16041.2900390625,24237.669921875,961,29791,144,0,0,81254.712890625,45849502.5481799,257322986.117326,0
"CPS1",0,28,10,0,0,1,1,22754.919921875,14249.1796875,25564.669921875,784,21952,100,0,0,227549.19921875,517786380.650944,203039121.766663,0
"CPS1",0,33,13,0,0,1,0,22116.19921875,22097.94921875,25564.669921875,1089,35937,169,0,0,287510.58984375,489126267.883438,488319359.674454,0
"CPS1",0,28,15,0,0,0,0,19535.849609375,20475.919921875,21824.5390625,784,21952,225,0,0,293037.744140625,381649419.960117,419263296.647038,0
"CPS1",0,39,18,0,0,0,0,25862.3203125,25243.55078125,25564.669921875,1521,59319,324,0,0,465521.765625,668859611.94635,637236856.045547,0
"CPS1",0,48,12,0,0,1,0,25862.3203125,24577.55078125,3660.3291015625,2304,110592,144,0,0,310347.84375,668859611.94635,604056002.404922,0
"CPS1",0,16,9,0,0,0,1,0,0,2902.2548828125,256,4096,81,1,1,0,0,0,0
"CPS1",0,52,8,0,0,1,1,25862.3203125,25243.55078125,20407.400390625,2704,140608,64,0,0,206898.5625,668859611.94635,637236856.045547,0
"CPS1",0,20,12,1,0,0,0,4361.328125,3917.22607421875,15885.5595703125,400,8000,144,0,0,52335.9375,19021183.013916,15344660.1165392,0
"CPS1",0,35,10,1,0,1,1,16616.5390625,14539.2099609375,25564.669921875,1225,42875,100,0,0,166165.390625,276109370.415588,211388626.288224,0
"CPS1",0,18,7,0,0,0,1,491.776000976562,558.580627441406,642.811096191406,324,5832,49,0,0,3442.43200683594,241843.6351365,312012.317352835,0
"CPS1",0,50,9,0,0,1,1,21013.140625,20483.080078125,20400.01953125,2500,125000,81,0,0,189118.265625,441552078.926025,419556569.486881,0
"CPS1",0,53,7,0,0,0,1,1810.36303710938,3224.37109375,5556.251953125,2809,148877,49,0,0,12672.5412597656,3277414.32613188,10396568.9502106,0
"CPS1",0,48,8,0,0,0,1,4036.09008789062,5227.7421875,5556.251953125,2304,110592,64,0,0,32288.720703125,16290023.197569,27329288.3789673,0
"CPS1",0,31,12,0,0,1,0,0,0,0,961,29791,144,1,1,0,0,0,0
"CPS1",0,47,8,0,0,1,1,22276.859375,21029.130859375,20289.189453125,2209,103823,64,0,0,178214.875,496258463.613525,442224344.700718,0
"CPS1",0,22,12,0,0,1,0,14835.5703125,16560.48046875,19727.650390625,484,10648,144,0,0,178026.84375,220094146.497131,274249513.35585,0
"CPS1",0,24,12,0,0,1,0,10460.5302734375,13721.0302734375,21110.80078125,576,13824,144,0,0,125526.36328125,109422693.601502,188266671.764588,0
"CPS1",0,28,8,0,0,1,1,17858.720703125,15729.76953125,18193.76953125,784,21952,64,0,0,142869.765625,318933905.152225,247425649.506241,0
"CPS1",0,17,10,0,0,0,1,0,1068.82299804688,3036.72802734375,289,4913,100,1,0,0,0,1142382.60115391,0
"CPS1",0,29,12,0,0,0,0,10482.080078125,11794.650390625,17669.1796875,841,24389,144,0,0,125784.9609375,109874002.764225,139113777.83707,0
"CPS1",0,40,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875,1600,64000,144,0,0,310347.84375,668859611.94635,637236856.045547,0
"CPS1",0,22,12,0,0,1,0,18701.19921875,21075.6796875,15971.26953125,484,10648,144,0,0,224414.390625,349734852.219376,444184274.2901,0
"CPS1",0,40,10,0,0,1,1,24549.609375,20203.7890625,23546.099609375,1600,64000,100,0,0,245496.09375,602683320.465088,408193092.481995,0
"CPS1",0,37,10,0,0,1,1,25862.3203125,16999.109375,25564.669921875,1369,50653,100,0,0,258623.203125,668859611.94635,288969719.543213,0
"CPS1",0,51,12,0,0,1,0,25862.3203125,20246.759765625,25564.669921875,2601,132651,144,0,0,310347.84375,668859611.94635,409931281.006931,0
"CPS1",0,19,12,0,0,0,0,2913.42993164062,3641.51611328125,1891.48999023438,361,6859,144,0,0,34961.1591796875,8488073.9665795,13260639.603287,0
"CPS1",0,47,12,0,0,1,0,14269.33984375,3367.59692382812,2571.24389648438,2209,103823,144,0,0,171232.078125,203614059.576431,11340709.0413767,0
"CPS1",0,50,16,0,0,1,0,1610.51696777344,1754.51599121094,0,2500,125000,256,0,0,25768.271484375,2593764.90348615,3078326.3634149,0
"CPS1",0,38,16,0,0,1,0,25860.359375,25243.55078125,25564.669921875,1444,54872,256,0,0,413765.75,668758187.00415,637236856.045547,0
"CPS1",0,16,10,0,0,0,1,0,0,10256.900390625,256,4096,100,1,1,0,0,0,0
"CPS1",0,54,12,0,0,1,0,18618.91015625,18288.150390625,5630.13818359375,2916,157464,144,0,0,223426.921875,346663815.406509,334456444.710117,0
"CPS1",0,26,12,0,0,1,0,25862.3203125,17197.83984375,23980.55078125,676,17576,144,0,0,310347.84375,668859611.94635,295765695.291275,0
"CPS1",0,44,12,0,0,1,0,25862.3203125,25241.759765625,24822.849609375,1936,85184,144,0,0,310347.84375,668859611.94635,637146436.065525,0
"CPS1",0,28,12,0,0,1,0,4849.18505859375,19614.76953125,25564.669921875,784,21952,144,0,0,58190.220703125,23514595.7324889,384739183.764053,0
"CPS1",0,37,12,0,0,1,0,9478.9326171875,10607.66015625,0,1369,50653,144,0,0,113747.19140625,89850163.5611811,112522453.990494,0
"CPS1",0,45,12,0,0,1,0,0,0,0,2025,91125,144,1,1,0,0,0,0
"CPS1",0,16,10,0,0,0,1,1451.81701660156,1736.61303710938,1675.74194335938,256,4096,100,0,0,14518.1701660156,2107772.64969386,3015824.84065825,0
"CPS1",0,25,10,0,0,1,1,14181.169921875,7555.1611328125,10324.8798828125,625,15625,100,0,0,141811.69921875,201105580.353092,57080459.7427607,0
"CPS1",0,41,12,0,0,1,0,18389.6796875,21507.150390625,0,1681,68921,144,0,0,220676.15625,338180319.00885,462557517.924961,0
"CPS1",0,28,16,0,0,1,0,21651.859375,21061.349609375,22940.23046875,784,21952,256,0,0,346429.75,468803014.394775,443580447.36832,0
"CPS1",0,47,7,0,0,1,1,14106.7197265625,12890.3203125,25564.669921875,2209,103823,49,0,0,98747.0380859375,198999541.443788,166160357.75885,0
"CPS1",0,27,13,0,0,1,0,23426.94921875,22396.939453125,14879.23046875,729,19683,169,0,0,304550.33984375,548821949.697891,501622896.866947,0
"CPS1",0,50,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875,2500,125000,144,0,0,310347.84375,668859611.94635,637236856.045547,0
"CPS1",0,21,15,0,0,0,0,5644.64794921875,2545.83911132812,6673.4130859375,441,9261,225,0,0,84669.7192382812,31862050.4706194,6481296.78076798,0
"CPS1",0,44,13,0,0,1,0,25862.3203125,25243.55078125,0,1936,85184,169,0,0,336210.1640625,668859611.94635,637236856.045547,0
"CPS1",0,31,14,0,0,1,0,19610.30078125,23363.7109375,20416.26953125,961,29791,196,0,0,274544.2109375,384563896.731094,545862988.771057,0
"CPS1",0,24,16,0,0,1,0,18779.5703125,17872.7890625,17697.25,576,13824,256,0,0,300473.125,352672261.122131,319436588.87262,0
"CPS1",0,38,12,0,0,1,0,13834.3798828125,15665.3203125,16395.380859375,1444,54872,144,0,0,166012.55859375,191390066.741967,245402260.493225,0
"CPS1",0,46,10,0,0,1,1,18914.759765625,19534.2109375,19972.94921875,2116,97336,100,0,0,189147.59765625,357768136.991306,381585396.950745,0
"CPS1",0,24,12,0,0,1,0,4706.1591796875,0,0,576,13824,144,0,1,56473.91015625,22147934.2245569,0,0
"CPS1",0,43,12,0,0,1,0,0,0,0,1849,79507,144,1,1,0,0,0,0
"CPS1",0,18,12,0,0,0,0,0,0,21404.869140625,324,5832,144,1,1,0,0,0,0
"CPS1",0,24,12,0,0,0,0,22472.7890625,24029.7109375,0,576,13824,144,0,0,269673.46875,505026248.24762,577427007.739807,0
"CPS1",0,25,13,0,0,0,0,12519.7099609375,14322.580078125,25564.669921875,625,15625,169,0,0,162756.229492188,156743137.505998,205136300.094303,0
"CPS1",0,47,11,0,0,1,1,25862.3203125,24169.349609375,24678.029296875,2209,103823,121,0,0,284485.5234375,668859611.94635,584157460.540195,0
"CPS1",0,18,11,0,0,0,1,0,1342.74194335938,3366.26098632812,324,5832,121,1,0,0,0,1802955.92645651,0
"CPS1",0,54,9,0,0,1,1,22731.41015625,25243.55078125,2365.84008789062,2916,157464,81,0,0,204582.69140625,516717007.691666,637236856.045547,0
"CPS1",0,52,8,0,0,1,1,25862.3203125,0,22810.189453125,2704,140608,64,0,1,206898.5625,668859611.94635,0,0
"CPS1",0,17,10,0,0,0,1,0,0,9045.1640625,289,4913,100,1,1,0,0,0,0
"CPS1",0,40,12,0,0,0,0,10325.33984375,10444.740234375,12915.330078125,1600,64000,144,0,0,123904.078125,106612642.888931,109092598.563572,0
"CPS1",0,31,12,0,0,1,0,0,2338.16088867188,15359.490234375,961,29791,144,1,0,0,0,5466996.34131485,0
"CPS1",0,26,12,0,0,1,0,11424.48046875,9821.7099609375,25564.669921875,676,17576,144,0,0,137093.765625,130518753.98085,96465986.5567789,0
"CPS1",0,36,18,0,0,0,0,3955.76000976562,2597.75805664062,2070.294921875,1296,46656,324,0,0,71203.6801757812,15648037.2548609,6748346.92084128,0
"CPS1",0,22,12,0,0,0,0,20917.130859375,18032.130859375,19912.369140625,484,10648,144,0,0,251005.5703125,437526363.388218,325157743.329624,0
"CPS1",0,48,12,0,0,1,0,25409.73046875,24665.26953125,25564.669921875,2304,110592,144,0,0,304916.765625,645654402.494522,608375521.04921,0
"CPS1",0,31,12,0,0,1,0,23875.630859375,25243.55078125,0,961,29791,144,0,0,286507.5703125,570045748.93314,637236856.045547,0
"CPS1",0,22,14,0,0,1,0,14582.8203125,14410.3095703125,19142.470703125,484,10648,196,0,0,204159.484375,212658648.266663,207657021.91224,0
"CPS1",0,25,13,0,0,1,0,22627.5703125,21553.689453125,23544.619140625,625,15625,169,0,0,294158.4140625,512006938.247131,464561529.041752,0
"CPS1",0,52,12,0,0,1,0,16287.3798828125,2590.59692382812,0,2704,140608,144,0,0,195448.55859375,265278743.447045,6711192.42174774,0
"CPS1",0,20,11,0,0,1,1,7215.97998046875,14200.83984375,18145,400,8000,121,0,0,79375.7797851562,52070367.0785258,201663852.267838,0
"CPS1",0,50,8,0,0,1,1,14140.0302734375,10922.759765625,3313.06298828125,2500,125000,64,0,0,113120.2421875,199940456.133729,119306680.897556,0
"CPS1",0,23,8,0,0,0,1,2601.90600585938,3032.80590820312,6017.30322265625,529,12167,64,0,0,20815.248046875,6769914.86332709,9197911.67683178,0
"CPS1",0,22,12,0,0,0,0,16931.98046875,5467.64501953125,9758.90625,484,10648,144,0,0,203183.765625,286691962.594131,29895142.0596049,0
"CPS1",0,46,12,0,0,1,0,0,0,0,2116,97336,144,1,1,0,0,0,0
"CPS1",0,21,14,0,0,0,0,0,2817.96801757812,10808.08984375,441,9261,196,1,0,0,0,7940943.74809319,0
"CPS1",0,38,10,0,0,1,1,15390.0400390625,14985,15530.91015625,1444,54872,100,0,0,153900.400390625,236853332.403947,224550225,0
"CPS1",0,26,12,0,0,1,0,16614.580078125,0,0,676,17576,144,0,1,199374.9609375,276044271.172428,0,0
"CPS1",0,35,12,0,1,1,0,25862.3203125,25243.55078125,25564.669921875,1225,42875,144,0,0,310347.84375,668859611.94635,637236856.045547,0
"CPS1",0,23,13,0,0,1,0,15092.23046875,8550.5810546875,12047.900390625,529,12167,169,0,0,196198.99609375,227775420.521866,73112436.3727808,0
"CPS1",0,27,16,0,0,0,0,17772.509765625,18091.2109375,9587.490234375,729,19683,256,0,0,284360.15625,315862103.369236,327291913.18512,0
"CPS1",0,28,12,0,0,1,0,10975.8095703125,12349.650390625,15591.490234375,784,21952,144,0,0,131709.71484375,120468395.723763,152513864.770664,0
"CPS1",0,21,12,0,0,0,0,12727.400390625,13121.26953125,14574.8203125,441,9261,144,0,0,152728.8046875,161986720.703281,172167714.11171,0
"CPS1",0,55,8,0,0,1,1,14759.16015625,14553.5302734375,10196.3095703125,3025,166375,64,0,0,118073.28125,217832808.517838,211805243.419862,0
"CPS1",0,29,13,0,0,1,0,25862.3203125,24498.76953125,25564.669921875,841,24389,169,0,0,336210.1640625,668859611.94635,600189708.545303,0
"CPS1",0,35,8,0,0,1,1,12400.2001953125,12342.48046875,17669.1796875,1225,42875,64,0,0,99201.6015625,153764964.883828,152336824.121475,0
"CPS1",0,45,12,0,0,1,0,18050.73046875,14449.6904296875,18026.7890625,2025,91125,144,0,0,216608.765625,325828870.45546,208793553.513803,0
"CPS1",0,41,12,0,0,1,0,20756.470703125,15112.1103515625,25564.669921875,1681,68921,144,0,0,249077.6484375,430831076.049686,228375879.277802,0
"CPS1",0,21,12,0,0,0,0,9866.8681640625,10886.9501953125,2161.9140625,441,9261,144,0,0,118402.41796875,97355087.3669901,118525684.555215,0
"CPS1",0,30,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875,900,27000,144,0,0,310347.84375,668859611.94635,637236856.045547,0
"CPS1",0,34,12,0,0,1,0,25862.3203125,23721.76953125,23528.359375,1156,39304,144,0,0,310347.84375,668859611.94635,562722349.693741,0
"CPS1",0,30,15,0,0,0,0,25862.3203125,25243.55078125,25564.669921875,900,27000,225,0,0,387934.8046875,668859611.94635,637236856.045547,0
"CPS1",0,47,11,0,0,1,1,25862.3203125,22352.1796875,25564.669921875,2209,103823,121,0,0,284485.5234375,668859611.94635,499619936.782288,0
"CPS1",0,26,16,0,0,1,0,21910.48046875,23027.130859375,24373.619140625,676,17576,256,0,0,350567.6875,480069154.371475,530248755.61478,0
"CPS1",0,26,16,0,0,1,0,20156.939453125,23535.580078125,25564.669921875,676,17576,256,0,0,322511.03125,406302208.116947,553923529.613834,0
"CPS1",0,28,12,0,0,1,0,0,0,0,784,21952,144,1,1,0,0,0,0
"CPS1",0,23,12,0,0,1,0,10117.650390625,14027.1796875,15099.41015625,529,12167,144,0,0,121411.8046875,102366849.426914,196761769.985413,0
"CPS1",0,29,12,0,0,1,0,23223.189453125,23068.310546875,23040.7109375,841,24389,144,0,0,278678.2734375,539316528.375736,532146951.487064,0
"CPS1",0,42,18,0,0,1,0,25862.3203125,25243.55078125,25564.669921875,1764,74088,324,0,0,465521.765625,668859611.94635,637236856.045547,0
"CPS1",0,26,6,0,1,1,1,14300.6904296875,14741.51953125,10206.66015625,676,17576,36,0,0,85804.142578125,204509746.765756,217312398.090225,0
"CPS1",0,43,9,1,0,1,1,4904.044921875,0,9996.8203125,1849,79507,81,0,1,44136.404296875,24049656.595768,0,0
"CPS1",0,30,13,0,1,0,0,25862.3203125,23297.470703125,16225.4404296875,900,27000,169,0,0,336210.1640625,668859611.94635,542772141.162968,0
"CPS1",0,40,18,0,1,0,0,8898.990234375,0,9088.017578125,1600,64000,324,0,1,160181.82421875,79192027.1915016,0,0
"CPS1",0,33,14,0,1,0,0,25025.7109375,25243.55078125,25564.669921875,1089,35937,196,0,0,350359.953125,626286207.927307,637236856.045547,0
"CPS1",0,55,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875,3025,166375,144,0,0,310347.84375,668859611.94635,637236856.045547,0
"CPS1",0,34,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875,1156,39304,144,0,0,310347.84375,668859611.94635,637236856.045547,0
"CPS1",0,34,13,0,0,1,0,25862.3203125,25243.55078125,25564.669921875,1156,39304,169,0,0,336210.1640625,668859611.94635,637236856.045547,0
"CPS1",0,55,13,0,0,0,0,0,0,0,3025,166375,169,1,1,0,0,0,0
"CPS1",0,54,12,0,0,0,0,12939,11719.4501953125,4560.26416015625,2916,157464,144,0,0,155268,167417721,137345512.88041,0
"CPS1",0,21,11,0,1,0,1,13025.2099609375,13133.8095703125,10159.3701171875,441,9261,121,0,0,143277.309570312,169656094.526505,172496953.829232,0
"CPS1",0,43,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875,1849,79507,144,0,0,310347.84375,668859611.94635,637236856.045547,0
"CPS1",0,38,6,0,1,1,1,15599.6796875,17163.8203125,8879.6591796875,1444,54872,36,0,0,93598.078125,243350006.3526,294596727.719788,0
"CPS1",0,24,12,0,1,1,0,15774.0595703125,12380.080078125,0,576,13824,144,0,0,189288.71484375,248820955.327767,153266382.740788,0
"CPS1",0,43,4,0,1,1,1,9927.60546875,0,7684.17822265625,1849,79507,16,0,1,39710.421875,98557350.3431549,0,0
"CPS1",0,40,12,0,0,1,0,20762.349609375,6987.62890625,23380.58984375,1600,64000,144,0,0,249148.1953125,431075161.301914,48826957.7314606,0
"CPS1",0,49,12,0,1,1,0,6191.283203125,5628.77392578125,4456.8232421875,2401,117649,144,0,0,74295.3984375,38331987.7012978,31683095.9075549,0
"CPS1",0,27,12,0,1,1,0,3605.05102539062,17881.740234375,4802.61083984375,729,19683,144,0,0,43260.6123046875,12996392.89567,319756633.809666,0
"CPS1",0,38,12,0,1,1,0,22355.23046875,19997.900390625,20426.609375,1444,54872,144,0,0,268262.765625,499756329.310928,399916020.03336,0
"CPS1",0,39,18,0,1,1,0,62.6965408325195,6772.7900390625,15956.490234375,1521,59319,324,0,0,1128.53773498535,3930.85623236379,45870684.9132242,0
"CPS1",0,38,8,0,1,1,1,22606.01953125,4978.88720703125,8720.0654296875,1444,54872,64,0,0,180848.15625,511032119.047256,24789317.8203394,0
"CPS1",0,34,12,0,0,1,0,25860.359375,25243.55078125,25564.669921875,1156,39304,144,0,0,310324.3125,668758187.00415,637236856.045547,0
"CPS1",0,31,6,0,0,1,1,9375.091796875,13819.5,15094.98046875,961,29791,36,0,0,56250.55078125,87892346.1998329,190978580.25,0
"CPS1",0,50,11,0,0,1,1,18761.939453125,19786.650390625,20818.2109375,2500,125000,121,0,0,206381.333984375,352010372.042728,391511533.68082,0
"CPS1",0,18,10,0,0,0,1,17.6333999633789,186.193496704102,9223.96875,324,5832,100,0,0,176.333999633789,310.936794268491,34668.0182149003,0
"CPS1",0,26,16,0,0,0,0,3309.20190429688,0,0,676,17576,256,0,1,52947.23046875,10950817.2434021,0,0
"CPS1",0,22,9,1,0,1,1,8865.681640625,10548.580078125,8604.8017578125,484,10648,81,0,0,79791.134765625,78600310.9529152,111272541.664616,0
"CPS1",0,45,9,1,0,1,1,19222.369140625,6876.62890625,2615.57592773438,2025,91125,81,0,0,173001.322265625,369499475.378452,47288025.1142731,0
"CPS1",0,48,3,1,0,1,1,11408.8095703125,10523.51953125,13695.5703125,2304,110592,9,0,0,34226.4287109375,130160935.811654,110744463.3246,0
"CPS1",0,21,11,1,0,1,1,8103.52685546875,15411.099609375,20880.279296875,441,9261,121,0,0,89138.7954101562,65667147.4973032,237501991.170078,0
"CPS1",0,41,12,1,0,1,0,25862.3203125,25243.55078125,25564.669921875,1681,68921,144,0,0,310347.84375,668859611.94635,637236856.045547,0
"CPS1",0,25,14,0,0,0,0,1342.09802246094,10265.7099609375,20872.890625,625,15625,196,0,0,18789.3723144531,1801227.10189356,105384801.002091,0
"CPS1",0,20,12,0,0,1,0,19874.80078125,23207.94921875,25564.669921875,400,8000,144,0,0,238497.609375,395007706.094376,538608906.940079,0
"CPS1",0,25,13,0,0,0,0,14815.98046875,17840.560546875,23479.599609375,625,15625,169,0,0,192607.74609375,219513277.250381,318285600.626713,0
"CPS1",0,49,12,0,0,1,0,23999.060546875,23564.23046875,25564.669921875,2401,117649,144,0,0,287988.7265625,575954907.132572,555272957.584366,0
